symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985090500, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985090501, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154985091302, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154985091303, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985090500, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985090501, 0.0
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154985091302, 3610.49
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985092106, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985092107, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154985091303, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985092107, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985092810, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154985093411, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154985093412, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985092106, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985093714, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985092810, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154985093714, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985094017, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154985094118, 0.0
btc_pax, None, 0.019253, 0, 23, 1, smm1_btc, 3, 154985093411, 3608.89
btc_pax, None, 0.052648, 0, 23, 1, smm1_btc, 3, 154985093411, 3608.89
