symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3412.19, 21, 1, smm_btc, 154935747000, False
btc_pax, None, 0.8, 3413.55, 23, 1, smm_btc, 154935747001, False
btc_pax, None, 0.2, 3412.2, 21, 1, smm1_btc, 154935747802, False
btc_pax, None, 0.2, 3412.66, 23, 1, smm1_btc, 154935747803, False
btc_pax, None, 0.8, 3412.19, 21, 1, smm_btc, 154935747000, True
btc_pax, None, 0.8, 3411.36, 21, 1, smm_btc, 154935748005, False
btc_pax, None, 0.8, 3411.36, 21, 1, smm_btc, 154935748005, True
btc_pax, None, 0.8, 3411.27, 21, 1, smm_btc, 154935750007, False
btc_pax, None, 0.2, 3412.2, 21, 1, smm1_btc, 154935747802, True
btc_pax, None, 0.8, 3411.27, 21, 1, smm_btc, 154935750007, True
btc_pax, None, 0.8, 3411.36, 21, 1, smm_btc, 154935751410, False
btc_pax, None, 0.8, 3413.55, 23, 1, smm_btc, 154935747001, True
btc_pax, None, 0.8, 3414.33, 23, 1, smm_btc, 154935751512, False
btc_pax, None, 0.8, 3414.33, 23, 1, smm_btc, 154935751512, True
btc_pax, None, 0.147005, 3411.36, 21, 1, smm1_btc, 154935752514, False
btc_pax, None, 0.8, 3413.6, 23, 1, smm_btc, 154935752515, False
btc_pax, None, 0.8, 3413.6, 23, 1, smm_btc, 154935752515, True
btc_pax, None, 0.8, 3411.36, 21, 1, smm_btc, 154935751410, True
btc_pax, None, 0.8, 3423.85, 23, 1, smm_btc, 154935755218, False
btc_pax, None, 0.8, 3408.66, 21, 1, smm_btc, 154935755319, False
btc_pax, None, 0.8, 3408.66, 21, 1, smm_btc, 154935755319, True
btc_pax, None, 0.8, 3423.85, 23, 1, smm_btc, 154935755218, True
btc_pax, None, 0.147005, 3411.36, 21, 1, smm1_btc, 154935752514, True
btc_pax, None, 0.8, 3412.32, 21, 1, smm_btc, 154935755623, False
btc_pax, None, 0.8, 3414.76, 23, 1, smm_btc, 154935755824, False
btc_pax, None, 0.8, 3414.76, 23, 1, smm_btc, 154935755824, True
btc_pax, None, 0.8, 3415.13, 23, 1, smm_btc, 154935756026, False
btc_pax, None, 0.8, 3412.32, 21, 1, smm_btc, 154935755623, True
btc_pax, None, 0.8, 3415.13, 23, 1, smm_btc, 154935756026, True
btc_pax, None, 0.147005, 3412.86, 21, 1, smm1_btc, 154935756629, False
btc_pax, None, 0.2, 3415.25, 23, 1, smm1_btc, 154935756630, False
btc_pax, None, 0.8, 3412.47, 21, 1, smm_btc, 154935756731, False
btc_pax, None, 0.8, 3412.47, 21, 1, smm_btc, 154935756731, True
btc_pax, None, 0.8, 3422.29, 23, 1, smm_btc, 154935756933, False
btc_pax, None, 0.8, 3422.29, 23, 1, smm_btc, 154935756933, True
btc_pax, None, 0.8, 3415.25, 23, 1, smm_btc, 154935757235, False
btc_pax, None, 0.147005, 3412.86, 21, 1, smm1_btc, 154935756629, True
btc_pax, None, 0.8, 3408.85, 21, 1, smm_btc, 154935757937, False
btc_pax, None, 0.8, 3415.25, 23, 1, smm_btc, 154935757235, True
btc_pax, None, 0.8, 3422.71, 23, 1, smm_btc, 154935758039, False
btc_pax, None, 0.8, 3408.85, 21, 1, smm_btc, 154935757937, True
btc_pax, None, 0.8, 3412.49, 21, 1, smm_btc, 154935758441, False
btc_pax, None, 0.147005, 3413.33, 21, 1, smm1_btc, 154935758642, False
btc_pax, None, 0.8, 3412.49, 21, 1, smm_btc, 154935758441, True
btc_pax, None, 0.8, 3408.79, 21, 1, smm_btc, 154935759044, False
btc_pax, None, 0.8, 3408.79, 21, 1, smm_btc, 154935759044, True
