symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915949600, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915949601, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915949802, 0.0
btc_pax, None, 0.014266, 0, 23, 1, smm1_btc, 3, 154915949802, 3454.02
btc_pax, None, 0.199936, 0, 23, 1, smm1_btc, 3, 154915949802, 3454.02
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915951303, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154915951303, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915953505, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915949600, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915954207, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915954207, 0.0
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154915953505, 3453.67
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915955109, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915949601, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915955411, 0.0
btc_pax, None, 0.199936, 0, 23, 1, smm1_btc, 5, 154915949802, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915955109, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915956814, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915955411, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915956814, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915957017, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915957118, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915957619, 0.0
btc_pax, None, 0.199999, 0, 23, 1, smm1_btc, 3, 154915957619, 3453.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915957118, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915957017, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915958522, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915958523, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915958624, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154915958624, 0.0
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154915957619, 3453.0
btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 154915958522, 3451.57
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915958523, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915960427, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915960428, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915960428, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915960730, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915960831, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915960427, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915961233, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915960831, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915961335, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915961335, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915961637, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154915960730, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915961233, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915961637, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915962041, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915962142, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915963243, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915963244, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915962041, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915963546, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915962142, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915963546, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915964149, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915964250, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915964149, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154915963244, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915964250, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915964454, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915964655, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915964655, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915964957, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915964957, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915965259, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154915965360, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915965259, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915965562, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915964454, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915965864, 0.0
btc_pax, None, 0.070223, 0, 23, 1, smm_btc, 3, 154915965562, 3449.91
btc_pax, None, 0.140446, 0, 23, 1, smm_btc, 3, 154915965562, 3449.91
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915965864, 0.0
btc_pax, None, 0.140446, 0, 23, 1, smm_btc, 5, 154915965562, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915966067, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915966168, 0.0
btc_pax, None, 0.325159, 0, 23, 1, smm_btc, 3, 154915966168, 3449.91
btc_pax, None, 0.659554, 0, 23, 1, smm_btc, 4, 154915966168, 3449.91
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154915963243, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154915966067, 0.0
btc_pax, None, 0.188977, 0, 23, 1, smm1_btc, 3, 154915965360, 3449.92
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154915967371, 0.0
