symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3450.03, 21, 1, smm_btc, 154915873800, False
btc_pax, None, 0.8, 3450.41, 23, 1, smm_btc, 154915873801, False
btc_pax, None, 0.8, 3450.41, 23, 1, smm_btc, 154915873801, True
btc_pax, None, 0.8, 3450.42, 23, 1, smm_btc, 154915874003, False
btc_pax, None, 0.8, 3450.03, 21, 1, smm_btc, 154915873800, True
btc_pax, None, 0.8, 3448.79, 21, 1, smm_btc, 154915874405, False
btc_pax, None, 0.2, 3448.88, 21, 1, smm1_btc, 154915874606, False
btc_pax, None, 0.2, 3450.36, 23, 1, smm1_btc, 154915874607, False
btc_pax, None, 0.2, 3448.88, 21, 1, smm1_btc, 154915874606, True
btc_pax, None, 0.2, 3450.36, 23, 1, smm1_btc, 154915874607, True
btc_pax, None, 0.2, 3448.96, 21, 1, smm1_btc, 154915876710, False
btc_pax, None, 0.161715, 3450.42, 23, 1, smm1_btc, 154915876711, False
btc_pax, None, 0.8, 3448.79, 21, 1, smm_btc, 154915874405, True
btc_pax, None, 0.8, 3449.8, 21, 1, smm_btc, 154915877613, False
btc_pax, None, 0.2, 3448.96, 21, 1, smm1_btc, 154915876710, True
btc_pax, None, 0.8, 3449.8, 21, 1, smm_btc, 154915877613, True
btc_pax, None, 0.8, 3448.79, 21, 1, smm_btc, 154915878216, False
btc_pax, None, 0.2, 3449.94, 21, 1, smm1_btc, 154915879317, False
btc_pax, None, 0.2, 3449.94, 21, 1, smm1_btc, 154915879317, True
btc_pax, None, 0.8, 3450.42, 23, 1, smm_btc, 154915874003, True
btc_pax, None, 0.8, 3450.66, 23, 1, smm_btc, 154915881020, False
btc_pax, None, 0.8, 3448.79, 21, 1, smm_btc, 154915878216, True
btc_pax, None, 0.8, 3450.26, 21, 1, smm_btc, 154915881322, False
btc_pax, None, 0.2, 3450.29, 21, 1, smm1_btc, 154915881423, False
btc_pax, None, 0.161715, 3450.42, 23, 1, smm1_btc, 154915876711, True
btc_pax, None, 0.8, 3450.26, 21, 1, smm_btc, 154915881322, True
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915882226, False
btc_pax, None, 0.161715, 3450.66, 23, 1, smm1_btc, 154915882927, False
btc_pax, None, 0.2, 3450.29, 21, 1, smm1_btc, 154915881423, True
btc_pax, None, 0.2, 3449.68, 21, 1, smm1_btc, 154915886329, False
btc_pax, None, 0.2, 3449.68, 21, 1, smm1_btc, 154915886329, True
btc_pax, None, 0.2, 3450.27, 21, 1, smm1_btc, 154915888431, False
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915882226, True
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915888633, False
btc_pax, None, 0.161715, 3450.66, 23, 1, smm1_btc, 154915882927, True
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915888633, True
btc_pax, None, 0.8, 3450.39, 21, 1, smm_btc, 154915891736, False
btc_pax, None, 0.8, 3450.39, 21, 1, smm_btc, 154915891736, True
btc_pax, None, 0.2, 3449.5, 21, 1, smm1_btc, 154915892538, False
btc_pax, None, 0.161715, 3450.63, 23, 1, smm1_btc, 154915892539, False
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915892640, False
btc_pax, None, 0.8, 3449.5, 21, 1, smm_btc, 154915892640, True
btc_pax, None, 0.8, 3449.11, 21, 1, smm_btc, 154915892942, False
btc_pax, None, 0.2, 3449.5, 21, 1, smm1_btc, 154915892538, True
btc_pax, None, 0.2, 3449.11, 21, 1, smm1_btc, 154915894644, False
btc_pax, None, 0.8, 3449.11, 21, 1, smm_btc, 154915892942, True
btc_pax, None, 0.8, 3450.13, 21, 1, smm_btc, 154915895146, False
btc_pax, None, 0.8, 3450.13, 21, 1, smm_btc, 154915895146, True
btc_pax, None, 0.8, 3449.11, 21, 1, smm_btc, 154915895648, False
btc_pax, None, 0.8, 3450.66, 23, 1, smm_btc, 154915881020, True
btc_pax, None, 0.8, 3451.12, 23, 1, smm_btc, 154915896650, False
btc_pax, None, 0.2, 3449.11, 21, 1, smm1_btc, 154915894644, True
btc_pax, None, 0.2, 3449.22, 21, 1, smm1_btc, 154915897752, False
btc_pax, None, 0.2, 3451.07, 23, 1, smm1_btc, 154915897753, False
btc_pax, None, 0.8, 3449.11, 21, 1, smm_btc, 154915895648, True
btc_pax, None, 0.8, 3451.12, 23, 1, smm_btc, 154915896650, True
btc_pax, None, 0.8, 3440.54, 21, 1, smm_btc, 154915898056, False
btc_pax, None, 0.8, 3459.68, 23, 1, smm_btc, 154915898057, False
btc_pax, None, 0.8, 3440.54, 21, 1, smm_btc, 154915898056, True
btc_pax, None, 0.8, 3459.68, 23, 1, smm_btc, 154915898057, True
btc_pax, None, 0.8, 3451.12, 23, 1, smm_btc, 154915898460, False
