symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945389300, False
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945389301, False
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945389300, True
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945389301, True
btc_pax, None, 0.2, 3359.25, 21, 1, smm1_btc, 154945389904, False
btc_pax, None, 0.2, 3361.0, 23, 1, smm1_btc, 154945389905, False
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945390106, False
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945390106, True
btc_pax, None, 0.8, 3369.22, 23, 1, smm_btc, 154945390208, False
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945390309, False
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945390309, True
btc_pax, None, 0.8, 3369.22, 23, 1, smm_btc, 154945390208, True
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945390612, False
btc_pax, None, 0.8, 3369.44, 23, 1, smm_btc, 154945390613, False
btc_pax, None, 0.2, 3359.25, 21, 1, smm1_btc, 154945389904, True
btc_pax, None, 0.2, 3361.0, 23, 1, smm1_btc, 154945389905, True
btc_pax, None, 0.8, 3369.44, 23, 1, smm_btc, 154945390613, True
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945390612, True
btc_pax, None, 0.8, 3368.73, 23, 1, smm_btc, 154945391618, False
btc_pax, None, 0.8, 3355.28, 21, 1, smm_btc, 154945391819, False
btc_pax, None, 0.8, 3368.73, 23, 1, smm_btc, 154945391618, True
btc_pax, None, 0.113535, 3359.56, 21, 1, smm1_btc, 154945391921, False
btc_pax, None, 0.2, 3362.59, 23, 1, smm1_btc, 154945391922, False
btc_pax, None, 0.8, 3355.28, 21, 1, smm_btc, 154945391819, True
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945392124, False
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945392825, False
btc_pax, None, 0.2, 3362.59, 23, 1, smm1_btc, 154945391922, True
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945392124, True
btc_pax, None, 0.8, 3359.86, 21, 1, smm_btc, 154945393328, False
btc_pax, None, 0.113535, 3359.56, 21, 1, smm1_btc, 154945391921, True
btc_pax, None, 0.2, 3362.03, 23, 1, smm1_btc, 154945393930, False
btc_pax, None, 0.8, 3359.86, 21, 1, smm_btc, 154945393328, True
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945394732, False
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945394732, True
btc_pax, None, 0.8, 3359.6, 21, 1, smm_btc, 154945394934, False
btc_pax, None, 0.113535, 3359.6, 21, 1, smm1_btc, 154945395035, False
btc_pax, None, 0.2, 3362.03, 23, 1, smm1_btc, 154945393930, True
btc_pax, None, 0.8, 3359.6, 21, 1, smm_btc, 154945394934, True
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945395438, False
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945395438, True
btc_pax, None, 0.113535, 3359.6, 21, 1, smm1_btc, 154945395035, True
btc_pax, None, 0.2, 3362.01, 23, 1, smm1_btc, 154945396241, False
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945396342, False
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945396342, True
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945392825, True
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945396745, False
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945396746, False
btc_pax, None, 0.113535, 3359.56, 21, 1, smm1_btc, 154945397347, False
btc_pax, None, 0.2, 3362.01, 23, 1, smm1_btc, 154945396241, True
btc_pax, None, 0.2, 3361.99, 23, 1, smm1_btc, 154945398449, False
btc_pax, None, 0.8, 3359.56, 21, 1, smm_btc, 154945396745, True
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945398951, False
btc_pax, None, 0.113535, 3359.56, 21, 1, smm1_btc, 154945397347, True
btc_pax, None, 0.2, 3361.99, 23, 1, smm1_btc, 154945398449, True
btc_pax, None, 0.113535, 3359.23, 21, 1, smm1_btc, 154945400454, False
btc_pax, None, 0.2, 3361.97, 23, 1, smm1_btc, 154945400455, False
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945398951, True
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945396746, True
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945401458, False
btc_pax, None, 0.8, 3363.26, 23, 1, smm_btc, 154945401459, False
btc_pax, None, 0.2, 3361.97, 23, 1, smm1_btc, 154945400455, True
btc_pax, None, 0.8, 3363.26, 23, 1, smm_btc, 154945401459, True
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945402162, False
btc_pax, None, 0.2, 3361.87, 23, 1, smm1_btc, 154945402663, False
btc_pax, None, 0.2, 3361.87, 23, 1, smm1_btc, 154945402663, True
btc_pax, None, 0.2, 3361.85, 23, 1, smm1_btc, 154945404765, False
btc_pax, None, 0.113535, 3359.23, 21, 1, smm1_btc, 154945400454, True
btc_pax, None, 0.8, 3359.23, 21, 1, smm_btc, 154945401458, True
btc_pax, None, 0.8, 3360.44, 21, 1, smm_btc, 154945405968, False
btc_pax, None, 0.8, 3363.84, 23, 1, smm_btc, 154945402162, True
btc_pax, None, 0.8, 3363.56, 23, 1, smm_btc, 154945406670, False
btc_pax, None, 0.113535, 3360.5, 21, 1, smm1_btc, 154945406771, False
btc_pax, None, 0.2, 3363.56, 23, 1, smm1_btc, 154945406772, False
btc_pax, None, 0.8, 3360.44, 21, 1, smm_btc, 154945405968, True
btc_pax, None, 0.8, 3363.56, 23, 1, smm_btc, 154945406670, True
btc_pax, None, 0.8, 3355.7, 21, 1, smm_btc, 154945407275, False
btc_pax, None, 0.8, 3368.25, 23, 1, smm_btc, 154945407276, False
btc_pax, None, 0.8, 3355.7, 21, 1, smm_btc, 154945407275, True
btc_pax, None, 0.113535, 3360.5, 21, 1, smm1_btc, 154945406771, True
btc_pax, None, 0.2, 3363.56, 23, 1, smm1_btc, 154945406772, True
btc_pax, None, 0.8, 3360.44, 21, 1, smm_btc, 154945407880, False
btc_pax, None, 0.8, 3360.44, 21, 1, smm_btc, 154945407880, True
btc_pax, None, 0.8, 3368.25, 23, 1, smm_btc, 154945407276, True
btc_pax, None, 0.2, 3365.71, 23, 1, smm1_btc, 154945408783, False
btc_pax, None, 0.8, 3365.71, 23, 1, smm_btc, 154945408784, False
btc_pax, None, 0.8, 3362.96, 21, 1, smm_btc, 154945409085, False
btc_pax, None, 0.8, 3365.71, 23, 1, smm_btc, 154945408784, True
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945409187, False
btc_pax, None, 0.113535, 3362.99, 21, 1, smm1_btc, 154945409788, False
btc_pax, None, 0.2, 3365.71, 23, 1, smm1_btc, 154945408783, True
btc_pax, None, 0.8, 3362.96, 21, 1, smm_btc, 154945409085, True
btc_pax, None, 0.8, 3364.08, 21, 1, smm_btc, 154945410391, False
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945409187, True
btc_pax, None, 0.8, 3367.03, 23, 1, smm_btc, 154945410693, False
btc_pax, None, 0.113535, 3362.99, 21, 1, smm1_btc, 154945409788, True
btc_pax, None, 0.2, 3367.03, 23, 1, smm1_btc, 154945410795, False
btc_pax, None, 0.8, 3364.08, 21, 1, smm_btc, 154945410391, True
btc_pax, None, 0.8, 3362.93, 21, 1, smm_btc, 154945411197, False
btc_pax, None, 0.113535, 3364.09, 21, 1, smm1_btc, 154945411898, False
btc_pax, None, 0.2, 3367.03, 23, 1, smm1_btc, 154945410795, True
btc_pax, None, 0.8, 3367.03, 23, 1, smm_btc, 154945410693, True
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945413501, False
btc_pax, None, 0.2, 3362.94, 21, 1, smm1_btc, 154945413902, False
btc_pax, None, 0.2, 3364.24, 23, 1, smm1_btc, 154945413903, False
btc_pax, None, 0.8, 3362.93, 21, 1, smm_btc, 154945411197, True
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945413501, True
btc_pax, None, 0.8, 3362.93, 21, 1, smm_btc, 154945414806, False
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945414807, False
btc_pax, None, 0.2, 3362.94, 21, 1, smm1_btc, 154945413902, True
btc_pax, None, 0.2, 3364.24, 23, 1, smm1_btc, 154945413903, True
btc_pax, None, 0.2, 3363.37, 21, 1, smm1_btc, 154945415910, False
btc_pax, None, 0.2, 3364.1, 23, 1, smm1_btc, 154945415911, False
btc_pax, None, 0.2, 3364.1, 23, 1, smm1_btc, 154945415911, True
btc_pax, None, 0.8, 3362.93, 21, 1, smm_btc, 154945414806, True
btc_pax, None, 0.8, 3367.56, 23, 1, smm_btc, 154945414807, True
btc_pax, None, 0.8, 3366.09, 23, 1, smm_btc, 154945417715, False
btc_pax, None, 0.8, 3361.98, 21, 1, smm_btc, 154945417816, False
btc_pax, None, 0.2, 3364.01, 23, 1, smm1_btc, 154945418117, False
btc_pax, None, 0.8, 3361.98, 21, 1, smm_btc, 154945417816, True
btc_pax, None, 0.8, 3366.09, 23, 1, smm_btc, 154945417715, True
btc_pax, None, 0.8, 3357.71, 21, 1, smm_btc, 154945419020, False
btc_pax, None, 0.8, 3372.37, 23, 1, smm_btc, 154945419021, False
btc_pax, None, 0.2, 3363.23, 21, 1, smm1_btc, 154945419122, False
btc_pax, None, 0.8, 3372.37, 23, 1, smm_btc, 154945419021, True
btc_pax, None, 0.8, 3366.09, 23, 1, smm_btc, 154945419324, False
btc_pax, None, 0.8, 3357.71, 21, 1, smm_btc, 154945419020, True
btc_pax, None, 0.8, 3366.09, 23, 1, smm_btc, 154945419324, True
btc_pax, None, 0.2, 3364.6, 23, 1, smm1_btc, 154945420127, False
btc_pax, None, 0.8, 3357.08, 21, 1, smm_btc, 154945420128, False
btc_pax, None, 0.8, 3371.08, 23, 1, smm_btc, 154945420229, False
btc_pax, None, 0.8, 3357.08, 21, 1, smm_btc, 154945420128, True
btc_pax, None, 0.8, 3371.08, 23, 1, smm_btc, 154945420229, True
btc_pax, None, 0.8, 3357.71, 21, 1, smm_btc, 154945420332, False
btc_pax, None, 0.8, 3370.83, 23, 1, smm_btc, 154945420433, False
btc_pax, None, 0.8, 3357.71, 21, 1, smm_btc, 154945420332, True
btc_pax, None, 0.8, 3370.83, 23, 1, smm_btc, 154945420433, True
btc_pax, None, 0.8, 3358.05, 21, 1, smm_btc, 154945420636, False
btc_pax, None, 0.8, 3370.83, 23, 1, smm_btc, 154945420737, False
btc_pax, None, 0.8, 3358.05, 21, 1, smm_btc, 154945420636, True
btc_pax, None, 0.8, 3357.08, 21, 1, smm_btc, 154945420939, False
btc_pax, None, 0.8, 3357.08, 21, 1, smm_btc, 154945420939, True
btc_pax, None, 0.8, 3370.83, 23, 1, smm_btc, 154945420737, True
btc_pax, None, 0.2, 3362.47, 21, 1, smm1_btc, 154945421142, False
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945421143, False
btc_pax, None, 0.8, 3370.08, 23, 1, smm_btc, 154945421244, False
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945421143, True
btc_pax, None, 0.8, 3370.08, 23, 1, smm_btc, 154945421244, True
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945421347, False
btc_pax, None, 0.8, 3370.08, 23, 1, smm_btc, 154945421448, False
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945421347, True
btc_pax, None, 0.8, 3361.44, 21, 1, smm_btc, 154945421650, False
btc_pax, None, 0.2, 3362.47, 21, 1, smm1_btc, 154945421142, True
btc_pax, None, 0.2, 3363.82, 23, 1, smm1_btc, 154945422152, False
btc_pax, None, 0.8, 3361.44, 21, 1, smm_btc, 154945421650, True
btc_pax, None, 0.8, 3370.08, 23, 1, smm_btc, 154945421448, True
btc_pax, None, 0.2, 3361.54, 21, 1, smm1_btc, 154945423155, False
btc_pax, None, 0.2, 3363.82, 23, 1, smm1_btc, 154945422152, True
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945423257, False
btc_pax, None, 0.8, 3370.48, 23, 1, smm_btc, 154945423258, False
btc_pax, None, 0.8, 3356.12, 21, 1, smm_btc, 154945423257, True
btc_pax, None, 0.8, 3370.48, 23, 1, smm_btc, 154945423258, True
btc_pax, None, 0.8, 3356.79, 21, 1, smm_btc, 154945423461, False
btc_pax, None, 0.8, 3356.79, 21, 1, smm_btc, 154945423461, True
btc_pax, None, 0.8, 3370.69, 23, 1, smm_btc, 154945423563, False
btc_pax, None, 0.8, 3356.79, 21, 1, smm_btc, 154945423664, False
btc_pax, None, 0.8, 3370.69, 23, 1, smm_btc, 154945423563, True
btc_pax, None, 0.8, 3356.79, 21, 1, smm_btc, 154945423664, True
btc_pax, None, 0.8, 3361.44, 21, 1, smm_btc, 154945423967, False
btc_pax, None, 0.2, 3361.54, 21, 1, smm1_btc, 154945423155, True
btc_pax, None, 0.2, 3362.86, 23, 1, smm1_btc, 154945424169, False
btc_pax, None, 0.8, 3364.55, 23, 1, smm_btc, 154945424570, False
btc_pax, None, 0.2, 3361.63, 21, 1, smm1_btc, 154945425271, False
btc_pax, None, 0.2, 3362.86, 23, 1, smm1_btc, 154945424169, True
btc_pax, None, 0.8, 3361.44, 21, 1, smm_btc, 154945423967, True
btc_pax, None, 0.8, 3362.99, 21, 1, smm_btc, 154945425774, False
btc_pax, None, 0.2, 3361.63, 21, 1, smm1_btc, 154945425271, True
btc_pax, None, 0.2, 3363.03, 23, 1, smm1_btc, 154945426276, False
btc_pax, None, 0.8, 3364.55, 23, 1, smm_btc, 154945424570, True
btc_pax, None, 0.8, 3365.44, 23, 1, smm_btc, 154945426578, False
btc_pax, None, 0.2, 3363.0, 21, 1, smm1_btc, 154945427279, False
btc_pax, None, 0.8, 3362.99, 21, 1, smm_btc, 154945425774, True
btc_pax, None, 0.8, 3362.83, 21, 1, smm_btc, 154945427781, False
btc_pax, None, 0.8, 3365.44, 23, 1, smm_btc, 154945426578, True
btc_pax, None, 0.8, 3364.25, 23, 1, smm_btc, 154945428683, False
btc_pax, None, 0.8, 3362.83, 21, 1, smm_btc, 154945427781, True
btc_pax, None, 0.8, 3364.25, 23, 1, smm_btc, 154945428683, True
btc_pax, None, 0.8, 3361.63, 21, 1, smm_btc, 154945429486, False
btc_pax, None, 0.8, 3365.44, 23, 1, smm_btc, 154945429487, False
btc_pax, None, 0.8, 3361.63, 21, 1, smm_btc, 154945429486, True
btc_pax, None, 0.8, 3361.87, 21, 1, smm_btc, 154945429989, False
btc_pax, None, 0.2, 3361.87, 21, 1, smm1_btc, 154945430390, False
btc_pax, None, 0.2, 3363.03, 23, 1, smm1_btc, 154945426276, True
btc_pax, None, 0.2, 3361.87, 21, 1, smm1_btc, 154945430390, True
btc_pax, None, 0.2, 3361.88, 21, 1, smm1_btc, 154945432393, False
btc_pax, None, 0.2, 3363.0, 23, 1, smm1_btc, 154945432394, False
btc_pax, None, 0.8, 3361.87, 21, 1, smm_btc, 154945429989, True
btc_pax, None, 0.8, 3361.88, 21, 1, smm_btc, 154945432796, False
btc_pax, None, 0.2, 3361.88, 21, 1, smm1_btc, 154945432393, True
btc_pax, None, 0.8, 3365.44, 23, 1, smm_btc, 154945429487, True
btc_pax, None, 0.8, 3363.0, 23, 1, smm_btc, 154945434299, False
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945434200, False
btc_pax, None, 0.8, 3363.0, 23, 1, smm_btc, 154945434299, True
btc_pax, None, 0.8, 3362.93, 23, 1, smm_btc, 154945434402, False
btc_pax, None, 0.8, 3362.93, 23, 1, smm_btc, 154945434402, True
btc_pax, None, 0.2, 3361.46, 21, 1, smm1_btc, 154945434604, False
btc_pax, None, 0.2, 3363.0, 23, 1, smm1_btc, 154945432394, True
btc_pax, None, 0.8, 3362.75, 23, 1, smm_btc, 154945434706, False
btc_pax, None, 0.8, 3362.75, 23, 1, smm_btc, 154945434706, True
btc_pax, None, 0.8, 3362.64, 23, 1, smm_btc, 154945434908, False
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945434200, True
btc_pax, None, 0.8, 3362.64, 23, 1, smm_btc, 154945434908, True
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435011, False
btc_pax, None, 0.8, 3362.52, 23, 1, smm_btc, 154945435212, False
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435011, True
btc_pax, None, 0.8, 3362.52, 23, 1, smm_btc, 154945435212, True
btc_pax, None, 0.8, 3354.05, 21, 1, smm_btc, 154945435315, False
btc_pax, None, 0.8, 3362.29, 23, 1, smm_btc, 154945435516, False
btc_pax, None, 0.8, 3354.05, 21, 1, smm_btc, 154945435315, True
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435618, False
btc_pax, None, 0.8, 3362.29, 23, 1, smm_btc, 154945435516, True
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435618, True
btc_pax, None, 0.8, 3362.06, 23, 1, smm_btc, 154945435921, False
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435922, False
btc_pax, None, 0.8, 3362.06, 23, 1, smm_btc, 154945435921, True
btc_pax, None, 0.8, 3361.92, 23, 1, smm_btc, 154945436124, False
btc_pax, None, 0.8, 3361.92, 23, 1, smm_btc, 154945436124, True
btc_pax, None, 0.8, 3361.84, 23, 1, smm_btc, 154945436326, False
btc_pax, None, 0.8, 3354.69, 21, 1, smm_btc, 154945435922, True
btc_pax, None, 0.8, 3361.84, 23, 1, smm_btc, 154945436326, True
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945436429, False
btc_pax, None, 0.8, 3361.75, 23, 1, smm_btc, 154945436530, False
btc_pax, None, 0.2, 3360.21, 21, 1, smm1_btc, 154945436631, False
btc_pax, None, 0.2, 3361.73, 23, 1, smm1_btc, 154945436632, False
btc_pax, None, 0.8, 3361.75, 23, 1, smm_btc, 154945436530, True
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945436429, True
btc_pax, None, 0.8, 3361.71, 23, 1, smm_btc, 154945436935, False
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945436936, False
btc_pax, None, 0.8, 3361.71, 23, 1, smm_btc, 154945436935, True
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945437338, False
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945436936, True
btc_pax, None, 0.2, 3360.21, 21, 1, smm1_btc, 154945436631, True
btc_pax, None, 0.2, 3361.73, 23, 1, smm1_btc, 154945436632, True
btc_pax, None, 0.8, 3355.77, 21, 1, smm_btc, 154945437942, False
btc_pax, None, 0.8, 3355.77, 21, 1, smm_btc, 154945437942, True
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945437338, True
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945438245, False
btc_pax, None, 0.8, 3361.66, 23, 1, smm_btc, 154945438346, False
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945438245, True
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945438448, False
btc_pax, None, 0.8, 3361.66, 23, 1, smm_btc, 154945438346, True
btc_pax, None, 0.2, 3360.4, 21, 1, smm1_btc, 154945438950, False
btc_pax, None, 0.2, 3361.56, 23, 1, smm1_btc, 154945438951, False
btc_pax, None, 0.8, 3361.56, 23, 1, smm_btc, 154945439052, False
btc_pax, None, 0.8, 3361.56, 23, 1, smm_btc, 154945439052, True
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945438448, True
btc_pax, None, 0.8, 3361.55, 23, 1, smm_btc, 154945439255, False
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945439256, False
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945439256, True
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945439558, False
btc_pax, None, 0.8, 3361.55, 23, 1, smm_btc, 154945439255, True
btc_pax, None, 0.2, 3360.4, 21, 1, smm1_btc, 154945438950, True
btc_pax, None, 0.2, 3361.56, 23, 1, smm1_btc, 154945438951, True
btc_pax, None, 0.8, 3361.54, 23, 1, smm_btc, 154945440062, False
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945439558, True
btc_pax, None, 0.8, 3361.54, 23, 1, smm_btc, 154945440062, True
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945440265, False
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945440366, False
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945440366, True
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945440568, False
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945440265, True
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945440670, False
btc_pax, None, 0.8, 3361.69, 23, 1, smm_btc, 154945440568, True
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945440670, True
btc_pax, None, 0.2, 3360.37, 21, 1, smm1_btc, 154945440973, False
btc_pax, None, 0.2, 3361.21, 23, 1, smm1_btc, 154945440974, False
btc_pax, None, 0.8, 3361.21, 23, 1, smm_btc, 154945441075, False
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945441076, False
btc_pax, None, 0.8, 3361.21, 23, 1, smm_btc, 154945441075, True
btc_pax, None, 0.8, 3355.51, 21, 1, smm_btc, 154945441076, True
btc_pax, None, 0.8, 3361.2, 23, 1, smm_btc, 154945441279, False
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945441280, False
btc_pax, None, 0.8, 3361.2, 23, 1, smm_btc, 154945441279, True
btc_pax, None, 0.8, 3355.92, 21, 1, smm_btc, 154945441280, True
btc_pax, None, 0.8, 3361.14, 23, 1, smm_btc, 154945442083, False
btc_pax, None, 0.8, 3355.55, 21, 1, smm_btc, 154945442084, False
btc_pax, None, 0.8, 3361.14, 23, 1, smm_btc, 154945442083, True
