symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924327116, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924334131, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924334132, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924332828, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924332526, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924335735, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924334131, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924334132, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924336938, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924335735, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924337840, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924337941, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924337840, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924339043, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924339044, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924339044, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924339646, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924339043, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924341148, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924336938, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924339646, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924341451, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924341452, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924341451, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924341452, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924341955, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924341956, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924341148, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924343258, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924343258, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924345260, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924345260, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924341955, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924347063, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924337941, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924347665, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924347063, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924347967, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924348768, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924347665, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924349970, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924341956, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924347967, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924350273, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924350374, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924350374, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924350273, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924350577, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924350578, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924349970, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924350577, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924351281, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924350578, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924352383, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924352384, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924352383, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924354486, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924354486, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924352384, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924356189, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924356690, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924356189, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924351281, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924357093, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924357194, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924348768, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924356690, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924358997, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924359098, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924359098, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924361200, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924357194, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924361502, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924358997, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924361200, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924363605, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924363606, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924357093, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924364208, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924363606, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924364208, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924364911, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924364911, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924365613, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924365614, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924365613, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924365614, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924366917, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924366917, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924367919, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924367920, 0.0
btc_pax, None, 0.110885, 0, 23, 1, smm1_btc, 3, 154924367919, 3417.43
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924367920, 0.0
btc_pax, None, 0.125933, 0, 23, 1, smm1_btc, 3, 154924367919, 3417.43
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924370622, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924370622, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924371324, 0.0
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154924367919, 3417.43
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924363605, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924374526, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924374527, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924361502, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924374829, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924374526, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924374527, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924377132, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924377233, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924374829, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924377335, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924377132, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924379537, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924377233, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924381939, 0.0
btc_pax, None, 0.002639, 0, 23, 1, smm1_btc, 3, 154924381939, 3418.22
btc_pax, None, 0.005674, 0, 23, 1, smm1_btc, 3, 154924381939, 3418.22
btc_pax, None, 0.005674, 0, 23, 1, smm1_btc, 5, 154924381939, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924371324, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924387142, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924387943, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924379537, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924393245, 0.0
btc_pax, None, 0.013848, 0, 23, 1, smm1_btc, 3, 154924393245, 3417.8
btc_pax, None, 0.022292, 0, 23, 1, smm1_btc, 3, 154924393245, 3417.8
btc_pax, None, 0.037032, 0, 23, 1, smm1_btc, 3, 154924393245, 3417.8
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924377335, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924405247, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924405247, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924405549, 0.0
btc_pax, None, 0.172721, 0, 23, 1, smm1_btc, 3, 154924393245, 3417.8
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154924393245, 3417.8
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924387943, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924414051, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924414052, 0.0
btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 154924405549, 3417.79
btc_pax, None, 0.192664, 0, 23, 1, smm1_btc, 3, 154924414051, 3417.79
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924387142, 0.0
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154924414051, 3417.79
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924418054, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924418055, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924418054, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924414052, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924418258, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924418258, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924418560, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924418560, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924418962, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924418962, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924419164, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924419265, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924419164, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924419467, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924419467, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924419669, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924419669, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924419871, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924418055, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924420373, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924420374, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924419871, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924420676, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924420373, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924420374, 0.0
btc_pax, None, 0.030885, 0, 23, 1, smm_btc, 3, 154924420676, 3417.28
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924422479, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924422480, 0.0
btc_pax, None, 0.04481, 0, 23, 1, smm1_btc, 3, 154924422479, 3417.27
btc_pax, None, 0.030885, 0, 23, 1, smm_btc, 5, 154924420676, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924422480, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924422783, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924422784, 0.0
btc_pax, None, 0.04481, 0, 23, 1, smm1_btc, 5, 154924422479, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924424486, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924422783, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924425088, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924424486, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924422784, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924426791, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924426792, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924425088, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924426792, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924427095, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924427096, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924427096, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924427498, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924426791, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924427498, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924428001, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924428001, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924428503, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924428503, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924428705, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924428706, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924427095, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924428706, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924429209, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924429210, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924428705, 0.0
btc_pax, None, 0.202343, 0, 23, 1, smm_btc, 3, 154924429209, 3417.2
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924431212, 0.0
btc_pax, None, 0.202343, 0, 23, 1, smm_btc, 5, 154924429209, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924431514, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924431212, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924433916, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924429210, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924431514, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924434119, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924434220, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924434119, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924434622, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924433916, 0.0
btc_pax, None, 0.566772, 0, 23, 1, smm_btc, 4, 154924434220, 3417.16
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924434622, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924435725, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924435826, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924435725, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924419265, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924436129, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924436130, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924436130, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924435826, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924436633, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924436734, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924436633, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924436734, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924436937, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924436938, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924437339, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924436129, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924438441, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924438441, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924440943, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924440943, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924442945, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924436938, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924436937, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924443348, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924443649, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924437339, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924445251, 0.0
btc_pax, None, 0.527759, 0, 23, 1, smm_btc, 3, 154924443649, 3419.55
btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 154924443649, 3419.55
btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 154924445251, 3419.55
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924446452, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924447453, 0.0
btc_pax, None, 0.051011, 0, 23, 1, smm1_btc, 3, 154924442945, 3419.56
btc_pax, None, 0.10213, 0, 23, 1, smm1_btc, 3, 154924442945, 3419.56
btc_pax, None, 0.1495, 0, 23, 1, smm1_btc, 3, 154924442945, 3419.56
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924443348, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924447855, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924446452, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924447957, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 154924447453, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 154924449659, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924447957, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924451161, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924451161, 0.0
btc_pax, None, 0.149516, 0, 23, 1, smm1_btc, 4, 154924442945, 3419.56
btc_pax, None, 0.274437, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924452063, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924452063, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924452565, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924452565, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924453467, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924453467, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924454169, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924454169, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924454571, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924454571, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924454973, 0.0
btc_pax, None, 0.364437, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.454437, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.465857, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.53171, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.567583, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.648432, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.729281, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.743719, 0, 23, 1, smm_btc, 3, 154924447855, 3419.56
btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 154924447855, 3419.56
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924454973, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924455775, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924455776, 0.0
btc_pax, None, 0.010667, 0, 23, 1, smm_btc, 3, 154924455776, 3419.59
btc_pax, None, 0.021334, 0, 23, 1, smm_btc, 3, 154924455776, 3419.59
btc_pax, None, 0.116599, 0, 23, 1, smm_btc, 3, 154924455776, 3419.59
btc_pax, None, 0.484599, 0, 23, 1, smm_btc, 3, 154924455776, 3419.59
btc_pax, None, 0.484599, 0, 23, 1, smm_btc, 5, 154924455776, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924458278, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924458278, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924455775, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924458681, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924458782, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924458681, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 154924458782, 0.0
btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 154924458985, 0.0
