symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3914.49, 21, 1, smm_btc, 155071358900, False
btc_pax, None, 0.8, 3917.61, 23, 1, smm_btc, 155071359001, False
btc_pax, None, 0.8, 3914.49, 21, 1, smm_btc, 155071358900, True
btc_pax, None, 0.8, 3919.4, 21, 1, smm_btc, 155071361703, False
btc_pax, None, 0.8, 3930.86, 23, 1, smm_btc, 155071361704, False
btc_pax, None, 0.8, 3930.86, 23, 1, smm_btc, 155071361704, True
btc_pax, None, 0.8, 3919.4, 21, 1, smm_btc, 155071361703, True
btc_pax, None, 0.8, 3934.37, 23, 1, smm_btc, 155071362307, False
btc_pax, None, 0.2, 3919.42, 21, 1, smm1_btc, 155071362408, False
btc_pax, None, 0.2, 3921.56, 23, 1, smm1_btc, 155071362409, False
btc_pax, None, 0.8, 3919.43, 21, 1, smm_btc, 155071362610, False
btc_pax, None, 0.8, 3934.37, 23, 1, smm_btc, 155071362307, True
btc_pax, None, 0.8, 3919.43, 21, 1, smm_btc, 155071362610, True
btc_pax, None, 0.8, 3930.86, 23, 1, smm_btc, 155071362913, False
btc_pax, None, 0.8, 3919.45, 21, 1, smm_btc, 155071363314, False
btc_pax, None, 0.8, 3930.86, 23, 1, smm_btc, 155071362913, True
btc_pax, None, 0.2, 3919.42, 21, 1, smm1_btc, 155071362408, True
btc_pax, None, 0.2, 3921.56, 23, 1, smm1_btc, 155071362409, True
btc_pax, None, 0.8, 3919.45, 21, 1, smm_btc, 155071363314, True
btc_pax, None, 0.8, 3934.37, 23, 1, smm_btc, 155071363619, False
btc_pax, None, 0.8, 3919.47, 21, 1, smm_btc, 155071363920, False
btc_pax, None, 0.8, 3919.47, 21, 1, smm_btc, 155071363920, True
btc_pax, None, 0.2, 3919.51, 21, 1, smm1_btc, 155071364622, False
btc_pax, None, 0.2, 3921.92, 23, 1, smm1_btc, 155071364623, False
btc_pax, None, 0.8, 3919.51, 21, 1, smm_btc, 155071364724, False
btc_pax, None, 0.8, 3919.51, 21, 1, smm_btc, 155071364724, True
btc_pax, None, 0.8, 3934.37, 23, 1, smm_btc, 155071363619, True
btc_pax, None, 0.8, 3919.79, 21, 1, smm_btc, 155071365427, False
btc_pax, None, 0.8, 3936.12, 23, 1, smm_btc, 155071365428, False
btc_pax, None, 0.2, 3919.51, 21, 1, smm1_btc, 155071364622, True
btc_pax, None, 0.8, 3919.79, 21, 1, smm_btc, 155071365427, True
btc_pax, None, 0.8, 3936.12, 23, 1, smm_btc, 155071365428, True
btc_pax, None, 0.8, 3920.19, 21, 1, smm_btc, 155071366032, False
btc_pax, None, 0.8, 3936.12, 23, 1, smm_btc, 155071366033, False
btc_pax, None, 0.8, 3920.19, 21, 1, smm_btc, 155071366032, True
btc_pax, None, 0.8, 3936.12, 23, 1, smm_btc, 155071366033, True
btc_pax, None, 0.2, 3920.92, 21, 1, smm1_btc, 155071366636, False
btc_pax, None, 0.2, 3923.97, 23, 1, smm1_btc, 155071366637, False
btc_pax, None, 0.8, 3920.92, 21, 1, smm_btc, 155071366738, False
btc_pax, None, 0.8, 3935.09, 23, 1, smm_btc, 155071366739, False
btc_pax, None, 0.8, 3920.92, 21, 1, smm_btc, 155071366738, True
btc_pax, None, 0.8, 3935.09, 23, 1, smm_btc, 155071366739, True
btc_pax, None, 0.8, 3921.24, 21, 1, smm_btc, 155071367342, False
btc_pax, None, 0.8, 3935.09, 23, 1, smm_btc, 155071367343, False
btc_pax, None, 0.2, 3920.92, 21, 1, smm1_btc, 155071366636, True
btc_pax, None, 0.8, 3921.24, 21, 1, smm_btc, 155071367342, True
btc_pax, None, 0.8, 3921.57, 21, 1, smm_btc, 155071368046, False
btc_pax, None, 0.8, 3935.09, 23, 1, smm_btc, 155071367343, True
btc_pax, None, 0.8, 3921.57, 21, 1, smm_btc, 155071368046, True
btc_pax, None, 0.8, 3934.72, 23, 1, smm_btc, 155071368349, False
btc_pax, None, 0.2, 3921.78, 21, 1, smm1_btc, 155071368650, False
btc_pax, None, 0.8, 3921.78, 21, 1, smm_btc, 155071368651, False
btc_pax, None, 0.8, 3921.78, 21, 1, smm_btc, 155071368651, True
btc_pax, None, 0.8, 3920.47, 21, 1, smm_btc, 155071369353, False
btc_pax, None, 0.8, 3934.72, 23, 1, smm_btc, 155071368349, True
btc_pax, None, 0.8, 3920.47, 21, 1, smm_btc, 155071369353, True
btc_pax, None, 0.8, 3932.02, 23, 1, smm_btc, 155071369956, False
