symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3570.0, 21, 1, smm_btc, 155011826200, False
btc_pax, None, 0.8, 3592.72, 23, 1, smm_btc, 155011826201, False
btc_pax, None, 0.8, 3592.72, 23, 1, smm_btc, 155011826201, True
btc_pax, None, 0.8, 3570.0, 21, 1, smm_btc, 155011826200, True
btc_pax, None, 0.8, 3584.01, 23, 1, smm_btc, 155011827004, False
btc_pax, None, 0.8, 3580.23, 21, 1, smm_btc, 155011827405, False
btc_pax, None, 0.2, 3580.67, 21, 1, smm1_btc, 155011827906, False
btc_pax, None, 0.2, 3581.49, 23, 1, smm1_btc, 155011827907, False
btc_pax, None, 0.8, 3584.01, 23, 1, smm_btc, 155011827004, True
btc_pax, None, 0.8, 3584.51, 23, 1, smm_btc, 155011828609, False
btc_pax, None, 0.2, 3580.67, 21, 1, smm1_btc, 155011827906, True
btc_pax, None, 0.2, 3581.49, 23, 1, smm1_btc, 155011827907, True
btc_pax, None, 0.8, 3580.23, 21, 1, smm_btc, 155011827405, True
btc_pax, None, 0.8, 3584.51, 23, 1, smm_btc, 155011828609, True
btc_pax, None, 0.8, 3580.2, 21, 1, smm_btc, 155011829314, False
btc_pax, None, 0.8, 3584.5, 23, 1, smm_btc, 155011829315, False
btc_pax, None, 0.8, 3580.2, 21, 1, smm_btc, 155011829314, True
btc_pax, None, 0.8, 3578.91, 21, 1, smm_btc, 155011829617, False
btc_pax, None, 0.8, 3584.5, 23, 1, smm_btc, 155011829315, True
btc_pax, None, 0.8, 3584.46, 23, 1, smm_btc, 155011829819, False
btc_pax, None, 0.062788, 3578.94, 21, 1, smm1_btc, 155011830020, False
btc_pax, None, 0.2, 3581.49, 23, 1, smm1_btc, 155011830021, False
btc_pax, None, 0.8, 3578.91, 21, 1, smm_btc, 155011829617, True
btc_pax, None, 0.8, 3584.46, 23, 1, smm_btc, 155011829819, True
btc_pax, None, 0.8, 3569.99, 21, 1, smm_btc, 155011830424, False
btc_pax, None, 0.8, 3590.84, 23, 1, smm_btc, 155011830425, False
btc_pax, None, 0.8, 3590.84, 23, 1, smm_btc, 155011830425, True
btc_pax, None, 0.8, 3578.99, 23, 1, smm_btc, 155011831327, False
btc_pax, None, 0.2, 3581.49, 23, 1, smm1_btc, 155011830021, True
btc_pax, None, 0.8, 3569.99, 21, 1, smm_btc, 155011830424, True
btc_pax, None, 0.8, 3578.99, 23, 1, smm_btc, 155011831327, True
btc_pax, None, 0.8, 3570.28, 21, 1, smm_btc, 155011832331, False
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832332, False
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832332, True
btc_pax, None, 0.8, 3570.28, 21, 1, smm_btc, 155011832331, True
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832635, False
btc_pax, None, 0.8, 3570.0, 21, 1, smm_btc, 155011832736, False
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832635, True
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832838, False
btc_pax, None, 0.8, 3589.34, 23, 1, smm_btc, 155011832838, True
btc_pax, None, 0.2, 3577.37, 21, 1, smm1_btc, 155011833040, False
btc_pax, None, 0.2, 3578.95, 23, 1, smm1_btc, 155011833041, False
btc_pax, None, 0.8, 3586.95, 23, 1, smm_btc, 155011833142, False
btc_pax, None, 0.8, 3570.0, 21, 1, smm_btc, 155011832736, True
