symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100020900, False
btc_pax, None, 0.8, 4137.53, 23, 1, smm_btc, 155100021201, False
btc_pax, None, 0.2, 4133.9, 21, 1, smm1_btc, 155100021302, False
btc_pax, None, 0.2, 4135.78, 23, 1, smm1_btc, 155100021303, False
btc_pax, None, 0.8, 4137.53, 23, 1, smm_btc, 155100021201, True
btc_pax, None, 0.8, 4138.63, 23, 1, smm_btc, 155100021805, False
btc_pax, None, 0.2, 4135.78, 23, 1, smm1_btc, 155100021303, True
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100020900, True
btc_pax, None, 0.8, 4138.63, 23, 1, smm_btc, 155100021805, True
btc_pax, None, 0.8, 4132.73, 21, 1, smm_btc, 155100022709, False
btc_pax, None, 0.8, 4137.28, 23, 1, smm_btc, 155100022710, False
btc_pax, None, 0.8, 4137.28, 23, 1, smm_btc, 155100022710, True
btc_pax, None, 0.2, 4132.73, 21, 1, smm1_btc, 155100023312, False
btc_pax, None, 0.2, 4135.97, 23, 1, smm1_btc, 155100023313, False
btc_pax, None, 0.8, 4138.62, 23, 1, smm_btc, 155100023414, False
btc_pax, None, 0.8, 4132.73, 21, 1, smm_btc, 155100022709, True
btc_pax, None, 0.8, 4133.98, 21, 1, smm_btc, 155100024316, False
btc_pax, None, 0.2, 4132.73, 21, 1, smm1_btc, 155100023312, True
btc_pax, None, 0.2, 4133.98, 21, 1, smm1_btc, 155100025418, False
btc_pax, None, 0.8, 4138.62, 23, 1, smm_btc, 155100023414, True
btc_pax, None, 0.8, 4133.88, 23, 1, smm_btc, 155100027020, False
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100027021, False
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100027021, True
btc_pax, None, 0.8, 4133.88, 23, 1, smm_btc, 155100027020, True
btc_pax, None, 0.8, 4116.22, 21, 1, smm_btc, 155100028224, False
btc_pax, None, 0.2, 4135.97, 23, 1, smm1_btc, 155100023313, True
btc_pax, None, 0.8, 4131.8, 23, 1, smm_btc, 155100028526, False
btc_pax, None, 0.8, 4116.22, 21, 1, smm_btc, 155100028224, True
btc_pax, None, 0.8, 4132.94, 21, 1, smm_btc, 155100029328, False
btc_pax, None, 0.2, 4132.94, 21, 1, smm1_btc, 155100029529, False
btc_pax, None, 0.8, 4135.62, 23, 1, smm_btc, 155100029630, False
btc_pax, None, 0.8, 4132.94, 21, 1, smm_btc, 155100029328, True
btc_pax, None, 0.8, 4131.79, 21, 1, smm_btc, 155100030232, False
btc_pax, None, 0.8, 4135.62, 23, 1, smm_btc, 155100029630, True
btc_pax, None, 0.8, 4138.27, 23, 1, smm_btc, 155100030934, False
btc_pax, None, 0.8, 4131.79, 21, 1, smm_btc, 155100030232, True
btc_pax, None, 0.8, 4138.27, 23, 1, smm_btc, 155100030934, True
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100031937, False
btc_pax, None, 0.2, 4132.94, 21, 1, smm1_btc, 155100029529, True
btc_pax, None, 0.2, 4137.52, 23, 1, smm1_btc, 155100032539, False
btc_pax, None, 0.8, 4138.25, 23, 1, smm_btc, 155100033040, False
btc_pax, None, 0.2, 4133.89, 21, 1, smm1_btc, 155100033641, False
btc_pax, None, 0.2, 4137.52, 23, 1, smm1_btc, 155100032539, True
btc_pax, None, 0.2, 4135.87, 23, 1, smm1_btc, 155100034643, False
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100031937, True
btc_pax, None, 0.8, 4138.25, 23, 1, smm_btc, 155100033040, True
btc_pax, None, 0.2, 4135.87, 23, 1, smm1_btc, 155100034643, True
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100035747, False
btc_pax, None, 0.8, 4137.07, 23, 1, smm_btc, 155100035848, False
btc_pax, None, 0.8, 4137.07, 23, 1, smm_btc, 155100035848, True
btc_pax, None, 0.8, 4137.07, 23, 1, smm_btc, 155100036450, False
btc_pax, None, 0.2, 4135.98, 23, 1, smm1_btc, 155100036751, False
btc_pax, None, 0.8, 4133.89, 21, 1, smm_btc, 155100035747, True
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100037153, False
btc_pax, None, 0.8, 4137.07, 23, 1, smm_btc, 155100036450, True
btc_pax, None, 0.8, 4145.62, 23, 1, smm_btc, 155100037455, False
btc_pax, None, 0.2, 4133.89, 21, 1, smm1_btc, 155100033641, True
btc_pax, None, 0.2, 4135.98, 23, 1, smm1_btc, 155100036751, True
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100037153, True
btc_pax, None, 0.8, 4145.62, 23, 1, smm_btc, 155100037455, True
btc_pax, None, 0.8, 4131.69, 21, 1, smm_btc, 155100038460, False
btc_pax, None, 0.2, 4131.69, 21, 1, smm1_btc, 155100038761, False
btc_pax, None, 0.2, 4134.37, 23, 1, smm1_btc, 155100038762, False
btc_pax, None, 0.8, 4134.45, 23, 1, smm_btc, 155100038863, False
btc_pax, None, 0.8, 4134.45, 23, 1, smm_btc, 155100038863, True
btc_pax, None, 0.2, 4134.37, 23, 1, smm1_btc, 155100038762, True
btc_pax, None, 0.8, 4131.69, 21, 1, smm_btc, 155100038460, True
btc_pax, None, 0.8, 4146.27, 23, 1, smm_btc, 155100040267, False
btc_pax, None, 0.8, 4121.32, 21, 1, smm_btc, 155100040568, False
btc_pax, None, 0.2, 4134.32, 23, 1, smm1_btc, 155100040869, False
btc_pax, None, 0.8, 4121.32, 21, 1, smm_btc, 155100040568, True
btc_pax, None, 0.8, 4146.27, 23, 1, smm_btc, 155100040267, True
btc_pax, None, 0.8, 4131.69, 21, 1, smm_btc, 155100041172, False
btc_pax, None, 0.8, 4134.38, 23, 1, smm_btc, 155100041273, False
btc_pax, None, 0.2, 4131.69, 21, 1, smm1_btc, 155100038761, True
btc_pax, None, 0.8, 4131.69, 21, 1, smm_btc, 155100041172, True
btc_pax, None, 0.8, 4134.38, 23, 1, smm_btc, 155100041273, True
btc_pax, None, 0.8, 4134.14, 23, 1, smm_btc, 155100042477, False
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100042878, False
btc_pax, None, 0.8, 4134.14, 23, 1, smm_btc, 155100042477, True
btc_pax, None, 0.2, 4130.25, 21, 1, smm1_btc, 155100042980, False
btc_pax, None, 0.2, 4134.32, 23, 1, smm1_btc, 155100040869, True
btc_pax, None, 0.8, 4118.3, 21, 1, smm_btc, 155100042878, True
btc_pax, None, 0.8, 4134.14, 23, 1, smm_btc, 155100043183, False
btc_pax, None, 0.8, 4118.28, 21, 1, smm_btc, 155100043884, False
btc_pax, None, 0.8, 4134.14, 23, 1, smm_btc, 155100043183, True
btc_pax, None, 0.2, 4130.25, 21, 1, smm1_btc, 155100042980, True
btc_pax, None, 0.8, 4118.28, 21, 1, smm_btc, 155100043884, True
btc_pax, None, 0.8, 4146.27, 23, 1, smm_btc, 155100044188, False
btc_pax, None, 0.8, 4130.25, 21, 1, smm_btc, 155100044489, False
btc_pax, None, 0.8, 4146.27, 23, 1, smm_btc, 155100044188, True
btc_pax, None, 0.2, 4130.37, 21, 1, smm1_btc, 155100044991, False
btc_pax, None, 0.2, 4132.4, 23, 1, smm1_btc, 155100044992, False
btc_pax, None, 0.8, 4134.03, 23, 1, smm_btc, 155100045093, False
btc_pax, None, 0.2, 4132.4, 23, 1, smm1_btc, 155100044992, True
btc_pax, None, 0.8, 4134.03, 23, 1, smm_btc, 155100045093, True
btc_pax, None, 0.8, 4130.25, 21, 1, smm_btc, 155100044489, True
btc_pax, None, 0.8, 4131.75, 23, 1, smm_btc, 155100046797, False
btc_pax, None, 0.2, 4131.39, 23, 1, smm1_btc, 155100047098, False
btc_pax, None, 0.8, 4131.75, 23, 1, smm_btc, 155100046797, True
btc_pax, None, 0.8, 4116.55, 21, 1, smm_btc, 155100047100, False
btc_pax, None, 0.8, 4131.03, 23, 1, smm_btc, 155100047401, False
btc_pax, None, 0.8, 4131.03, 23, 1, smm_btc, 155100047401, True
btc_pax, None, 0.2, 4128.63, 21, 1, smm1_btc, 155100048003, False
btc_pax, None, 0.2, 4131.39, 23, 1, smm1_btc, 155100047098, True
btc_pax, None, 0.8, 4131.01, 23, 1, smm_btc, 155100048105, False
btc_pax, None, 0.8, 4116.55, 21, 1, smm_btc, 155100047100, True
btc_pax, None, 0.8, 4131.01, 23, 1, smm_btc, 155100048105, True
btc_pax, None, 0.8, 4114.5, 21, 1, smm_btc, 155100048408, False
btc_pax, None, 0.8, 4130.82, 23, 1, smm_btc, 155100048709, False
