createTime, updateTime, symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
1550627354.4782238, 1550627354367, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062735400, 0.0
1550627354.4808471, 1550627354446, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062735401, 0.0
1550627357.3926213, 1550627357361, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155062735401, 0.0
1550627358.4712896, 1550627358366, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155062735803, 0.0
1550627358.473653, 1550627358440, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155062735804, 0.0
1550627360.4713347, 1550627360363, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155062735400, 0.0
1550627360.473821, 1550627360439, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062736006, 0.0
1550627363.400098, 1550627363368, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062736307, 0.0
1550627366.4268048, 1550627366379, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155062736006, 0.0
1550627368.479375, 1550627368379, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155062735803, 0.0
1550627368.481672, 1550627368447, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155062735804, 0.0
1550627369.4405856, 1550627369410, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062736911, 0.0
1550627375.803285, 1550627375771, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155062736307, 0.0
1550627378.5855129, 1550627378478, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155062737813, 0.0
1550627378.5878575, 1550627378553, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155062737814, 0.0
1550627382.5903637, 1550627382486, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155062738215, 0.0
