symbol, expiry, amount, price, orderType, leverage, strategyTag, orderID, isCancel
btc_pax, None, 0.8, 3782.46, 21, 1, smm_btc, 155123137300, False
btc_pax, None, 0.8, 3786.07, 23, 1, smm_btc, 155123137301, False
btc_pax, None, 0.2, 3782.47, 21, 1, smm1_btc, 155123137502, False
btc_pax, None, 0.2, 3783.96, 23, 1, smm1_btc, 155123137503, False
btc_pax, None, 0.8, 3786.07, 23, 1, smm_btc, 155123137301, True
btc_pax, None, 0.8, 3782.46, 21, 1, smm_btc, 155123137300, True
btc_pax, None, 0.2, 3783.96, 23, 1, smm1_btc, 155123137503, True
btc_pax, None, 0.8, 3783.83, 23, 1, smm_btc, 155123138507, False
btc_pax, None, 0.503862, 3768.23, 21, 1, smm_btc, 155123138608, False
btc_pax, None, 0.8, 3783.83, 23, 1, smm_btc, 155123138507, True
btc_pax, None, 0.2, 3782.46, 21, 1, smm1_btc, 155123139710, False
btc_pax, None, 0.2, 3783.74, 23, 1, smm1_btc, 155123139711, False
btc_pax, None, 0.8, 3783.74, 23, 1, smm_btc, 155123139812, False
btc_pax, None, 0.8, 3783.74, 23, 1, smm_btc, 155123139812, True
btc_pax, None, 0.8, 3783.73, 23, 1, smm_btc, 155123140414, False
btc_pax, None, 0.2, 3783.74, 23, 1, smm1_btc, 155123139711, True
btc_pax, None, 0.8, 3783.73, 23, 1, smm_btc, 155123140414, True
btc_pax, None, 0.2, 3783.83, 23, 1, smm1_btc, 155123142617, False
btc_pax, None, 0.8, 3783.83, 23, 1, smm_btc, 155123142618, False
btc_pax, None, 0.8, 3783.83, 23, 1, smm_btc, 155123142618, True
btc_pax, None, 0.8, 3783.82, 23, 1, smm_btc, 155123143420, False
btc_pax, None, 0.503862, 3768.23, 21, 1, smm_btc, 155123138608, True
btc_pax, None, 0.2, 3783.83, 23, 1, smm1_btc, 155123142617, True
btc_pax, None, 0.503862, 3768.87, 21, 1, smm_btc, 155123143923, False
