createTime, updateTime, symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
1550744378.2296484, 1550744378118, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074437800, 0.0
1550744378.2340472, 1550744378198, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074437801, 0.0
1550744379.25265, 1550744379148, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074437902, 0.0
1550744379.255337, 1550744379221, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074437903, 0.0
1550744381.2328756, 1550744381120, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074437800, 0.0
1550744381.235682, 1550744381200, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074437801, 0.0
1550744384.2315261, 1550744384120, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074438406, 0.0
1550744384.2354116, 1550744384195, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074438407, 0.0
1550744387.1565506, 1550744387121, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074438407, 0.0
1550744389.236966, 1550744389129, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074437902, 0.0
1550744389.2393713, 1550744389205, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074437903, 0.0
1550744390.2722156, 1550744390146, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074438406, 0.0
1550744390.2762947, 1550744390232, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074439012, 0.0
1550744393.3351595, 1550744393235, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074439313, 0.0
1550744393.362403, 1550744393303, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074439012, 0.0
1550744396.1664906, 1550744396131, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074439615, 0.0
1550744399.2394578, 1550744399131, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074439916, 0.0
1550744399.241895, 1550744399204, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074439917, 0.0
1550744401.2027056, 1550744401170, btc_pax, None, 0.199999, 0, 23, 1, smm1_btc, 3, 155074439917, 3890.71
1550744408.0305803, 1550744407999, btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 155074439917, 3890.71
1550744415.1075606, 1550744415075, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074439615, 0.0
1550744418.116492, 1550744418084, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074441819, 0.0
1550744420.1250389, 1550744420093, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074439916, 0.0
1550744427.1206167, 1550744427088, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074441819, 0.0
1550744431.2614338, 1550744430121, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074443022, 0.0
1550744431.2649934, 1550744430195, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074443023, 0.0
1550744431.267202, 1550744431142, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074439313, 0.0
1550744431.269686, 1550744431225, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074443125, 0.0
1550744440.235451, 1550744440131, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074443022, 0.0
1550744440.2385015, 1550744440205, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074444027, 0.0
1550744450.6982222, 1550744450666, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074445028, 0.0
1550744458.6353536, 1550744458603, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074444027, 0.0
1550744461.6818764, 1550744461648, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074445028, 0.0
1550744473.5895922, 1550744473471, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074447331, 0.0
1550744473.5920067, 1550744473555, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074447332, 0.0
1550744484.413823, 1550744484381, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074447331, 0.0
1550744493.7068274, 1550744493674, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074447332, 0.0
1550744494.772363, 1550744494674, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074449435, 0.0
1550744494.7767203, 1550744494741, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074443023, 0.0
1550744494.9618866, 1550744494930, btc_pax, None, 0.02877, 0, 23, 1, smm1_btc, 3, 155074449435, 3890.58
1550744495.0684829, 1550744495037, btc_pax, None, 0.2, 0, 23, 1, smm1_btc, 4, 155074449435, 3890.58
1550744499.721654, 1550744499689, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074449937, 0.0
1550744503.2468452, 1550744503215, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074443125, 0.0
1550744505.2614176, 1550744505225, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074450539, 0.0
1550744513.3060367, 1550744513267, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074451340, 0.0
1550744515.3638978, 1550744515266, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074451541, 0.0
1550744515.3668365, 1550744515335, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074450539, 0.0
1550744520.308819, 1550744520269, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074451340, 0.0
1550744524.0524373, 1550744524021, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074452344, 0.0
1550744526.132366, 1550744526025, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074451541, 0.0
1550744526.137925, 1550744526100, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074452646, 0.0
1550744537.8576632, 1550744537746, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074453747, 0.0
1550744537.8598297, 1550744537824, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074452646, 0.0
1550744546.4246345, 1550744546392, btc_pax, None, 0.0298, 0, 23, 1, smm1_btc, 3, 155074453747, 3887.74
1550744548.5106866, 1550744548409, btc_pax, None, 0.0298, 0, 23, 1, smm1_btc, 5, 155074453747, 0.0
1550744548.514437, 1550744548482, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074454850, 0.0
1550744552.513308, 1550744552418, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074449937, 0.0
1550744552.515836, 1550744552484, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074452344, 0.0
1550744555.4617379, 1550744555430, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074455553, 0.0
1550744561.5397348, 1550744561428, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074455553, 0.0
1550744561.5434418, 1550744561508, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074456155, 0.0
1550744567.477851, 1550744567446, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155074456155, 0.0
1550744568.5386546, 1550744568445, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 3, 155074456857, 0.0
1550744568.5414758, 1550744568509, btc_pax, None, 0.0, 0, 23, 1, smm1_btc, 5, 155074454850, 0.0
1550744570.485367, 1550744570453, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074457059, 0.0
1550744573.491258, 1550744573459, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155074457360, 0.0
