createTime, updateTime, symbol, expiry, filledAmount, price, orderType, leverage, strategyTag, orderStatus, orderID, fillPrice
1550539806.7261095, 1550539806616, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053980600, 0.0
1550539806.7307708, 1550539806692, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053980601, 0.0
1550539809.722367, 1550539809614, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053980600, 0.0
1550539809.7248394, 1550539809688, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053980601, 0.0
1550539812.6532314, 1550539812620, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053981204, 0.0
1550539823.996066, 1550539823965, btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 155053981204, 3887.57
1550539830.6723146, 1550539830641, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053983005, 0.0
1550539831.2263, 1550539831195, btc_pax, None, 0.425292, 0, 23, 1, smm_btc, 3, 155053983005, 3888.45
1550539832.6418765, 1550539832611, btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 155053983005, 3888.45
1550539837.6943812, 1550539837663, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053983706, 0.0
1550539849.765055, 1550539849665, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053984907, 0.0
1550539849.768057, 1550539849736, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053983706, 0.0
1550539852.7668834, 1550539852664, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053984907, 0.0
1550539852.7694213, 1550539852738, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053985210, 0.0
1550539855.706186, 1550539855674, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053985511, 0.0
1550539858.7710977, 1550539858669, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053985511, 0.0
1550539858.7738357, 1550539858741, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053985210, 0.0
1550539861.7158518, 1550539861684, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053986114, 0.0
1550539861.9911308, 1550539861959, btc_pax, None, 0.09137, 0, 23, 1, smm_btc, 3, 155053986114, 3883.8
1550539862.0012674, 1550539861970, btc_pax, None, 0.59137, 0, 23, 1, smm_btc, 3, 155053986114, 3883.8
1550539862.035787, 1550539862005, btc_pax, None, 0.79137, 0, 23, 1, smm_btc, 3, 155053986114, 3883.8
1550539862.3471591, 1550539862316, btc_pax, None, 0.799978, 0, 23, 1, smm_btc, 3, 155053986114, 3883.8
1550539862.988021, 1550539862957, btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 155053986114, 3883.8
1550539871.7201943, 1550539871689, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053987115, 0.0
1550539874.7904015, 1550539874686, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053987115, 0.0
1550539874.7937686, 1550539874761, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053987417, 0.0
1550539877.7828937, 1550539877687, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053987718, 0.0
1550539877.7859123, 1550539877754, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053987417, 0.0
1550539896.7984884, 1550539896699, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053987718, 0.0
1550539896.8037794, 1550539896768, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053989621, 0.0
1550539899.810462, 1550539899705, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053989922, 0.0
1550539899.8154557, 1550539899779, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053989621, 0.0
1550539902.7995038, 1550539902700, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053989922, 0.0
1550539902.8018336, 1550539902770, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053990225, 0.0
1550539905.8075268, 1550539905704, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 3, 155053990526, 0.0
1550539905.8102524, 1550539905775, btc_pax, None, 0.0, 0, 23, 1, smm_btc, 5, 155053990225, 0.0
1550539910.416276, 1550539910385, btc_pax, None, 0.0925, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.4344094, 1550539910403, btc_pax, None, 0.185, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.5015755, 1550539910470, btc_pax, None, 0.2775, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.601958, 1550539910571, btc_pax, None, 0.37, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.605351, 1550539910572, btc_pax, None, 0.43, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.607531, 1550539910573, btc_pax, None, 0.50504, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.610543, 1550539910575, btc_pax, None, 0.59754, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.6128838, 1550539910578, btc_pax, None, 0.69004, 0, 23, 1, smm_btc, 3, 155053990526, 3871.67
1550539910.9863596, 1550539910955, btc_pax, None, 0.8, 0, 23, 1, smm_btc, 4, 155053990526, 3871.67
